"","COMID","Order","Ct_Area","Ws_Area","FertCat","BFICat","Ws_CnDn","Ws_MnDn","Ws_DmDn","Ws_DmNr","Ct_Elev","W_NPDES","Ws_SFDn","Ws_TRI","W_B_TRI","Ct_Ag_K","Ct_Kf","Ct_NnCr","Ct_PctS","Ct_PctA","Ws_PctC","Ws_PctA","Ws_MD_1","W_NABDN","Ct_Ow","Ws_Ow","Ct_B_Cr","Ws_B_Ow","Ws_B_Bl","Ct_Ps97","Ct_Pr10","Ct_Tmx10","Ct_Tmn10","Ct_B_RD","Ct_RdCr","Ct_RdCS","Ws_RdCr","Ws_RdCS","Ct_Rnff","Ct_Om","Ct_Perm","Ct_RckD","Ct_WtDp","Ct_B_Pp","Ws_B_Pp","Ct_WtIn","Ws_WtIn","Ct_CaO","BIO17_x","HUC8_B1","PctGlTC","PctGlLC","PctGlTW","PctGlLW","PctElWs","PLLUC10","PHLUC10","PFrC100","PHGC100","PWtC100","PLLUW10","PHLUW10","PWtW100"
"9.6898",5088416,4,1.1619,296.3988,31.4879938,13,0,1.764514566,0.033738328,12438.88882,128.326127,0,0,0.016869164,0,0.219821844,0.37,0,0,0,0,0,0,3237.690031,0.6196747,1.865595,25.4691689,0.20152338,0.223725108,50.49050113,1107.785645,19.46518658,13.5131786,0.857853498,0,0,0.445345933,0.002299326,326,0.863841983,2.800433772,151.827622,98.43738187,5.039435133,24.51198239,819.7203718,837.0922595,7.898484,212.666666666667,43.02830032,99.14794733,0.852052672,97.91942478,2.080575225,0,0,0,41.8230563,32.7077748,0,5.024421901,0.208354681,1.414079312
"9.6906",5088444,4,2.8998,306.4356,28.60552452,13.05617629,0,1.70672076,0.032633284,12031.47324,131.2917815,0,0,0.016316642,0,0.199698945,0.37,0,0,0,0,0,0,3131.644757,0.1551831,1.814476,5.779334501,0.194015127,0.215389674,45.58077498,1109.649381,19.48195686,13.51684431,0.035987436,0,0,0.437286007,0.002285258,326,0.534366853,2.996424581,151.6889385,130.4124022,5.039435133,23.82859499,792.0176909,835.0998226,8.431747,213.25,43.02830032,37.4301676,62.5698324,96.28029511,3.719704891,0,0,0,62.17162872,32.04903678,0,4.907925025,0.223610655,1.395922394
"9.6913",5088468,4,4.0653,319.581,24.93358424,13.47465132,0,1.636517816,0.031290972,11536.57983,128.879234,0,0,0.015645486,0,0.174064645,0.37,0,0,0,0,0,0,3002.830081,0.5977419,1.761244,17.94326241,0.184605757,0.20494368,72.88818428,1111.528872,19.52924774,13.54984365,0.62162925,0,0,0.422428117,0.00220203,326,0.751534204,2.866464468,151.6920788,109.2731437,5.456045774,22.92654595,788.7392074,831.739911,7.847384,214,43.02830032,59.55280053,40.44719947,95.91878115,4.081218845,0,0.709219858,0,58.72340426,21.20567376,1.418439716,4.704317897,0.212765958,1.35951189
"9.6920",5088486,10,3.4398,1756436.828,48.69047619,19.53375196,0.03667136,0.047857521,0.014387238,71303.12089,112.597619,0.000492024,0.000677324,0.004799966,0.002589235,0.29866562,0.3,0,0,100,2.522310214,9.316105542,0.00063589,74783.1516,0.02616431,1.698119,99.44311854,0.473069818,0.358019571,262.0626204,1079.638752,19.80640683,13.63765966,0.806727304,0,0,0.322882663,0.003298552,326,0.8125955,4.760408163,152.4,102.87,22.78692666,14.95447776,986.3553114,852.0549248,21.7151,206.5,43.02830032,0,0,29.596438677,5.934456497,11.862113164,0.556881464,0,0,0,0,3.724766854,0.320313411,7.123620664
"9.6921",5088488,4,1.2438,1756734.914,40.59334298,20,0.03666109,0.047849313,0.01439225,71293.56662,111.9169609,0.000491939,0.000677208,0.004799143,0.002588627,0.276772793,0.3,0,0,100,2.527440188,9.317561477,0.000636357,74772.77336,7.525326,1.697904,98.93048128,0.47295995,0.357964594,202.4359917,1083.206072,19.84323349,13.66798338,0,0,0,0.322884799,0.003298874,326,0.817626628,4.801939219,152.4,102.87,11.70950538,14.95270173,1000.180174,852.0342696,0.9359976,207.333333333333,43.02830032,0,0,29.591362679,5.933438697,11.860476004,0,0,0,0,0,3.724445904,0.320268607,7.122194886
"9.6925",5088498,5,2.1222,512.3772,42.00890585,14,0,1.073427936,0.023420246,9631.875657,122.7841561,0,0,0.009758436,0,0.29326972,0.37,0,0,0,0,0,0,4150.300833,0.2120441,1.660788,15.62130178,0.161218337,0.119319786,51.99009385,1113.658935,19.59201089,13.59022919,2.205594108,0.471209123,6.42e-05,0.423516113,0.002651733,326,0.776988974,2.856412214,151.6969847,107.6347328,5.076023175,19.89240702,795.4741306,823.8740998,9.010047,214,43.02830032,15.86089907,84.13910093,90.55801078,9.379984121,0,2.840236686,0.118343195,20.82840237,60.591715976,0,4.356538451,0.143912414,0.791518276
"9.6930",5088512,5,1.4067,595.6488,28.04286628,14.25527831,0,0.925041736,0.0201461,8285.341094,124.8357901,0,0,0.008394208,0,0.195770953,0.37,0,0,0,0,0,0,3570.089489,0.3198976,1.463816,2.242152466,0.147704526,0.105733841,20.64717839,1116.273663,19.57814849,13.56396238,2.507943832,0.710883628,0.000303953,0.397885465,0.002597919,326,1.023576456,2.673704415,152.0787972,77.64722969,10.15957558,19.61210855,789.9014715,811.6489653,9.010047,214,43.02830032,9.021113244,90.97888676,91.02702801,8.919635195,0,3.363228699,0,61.43497758,27.13004484,5.829596413,4.232582166,0.138018984,0.732872732
"9.6934",5088520,5,0.4473,614.0313,18.66197183,14.87726358,0,0.897348393,0.019542978,8037.299532,124.5382696,0,0,0.008142907,0,0.13028169,0.37,0,0,0,0,0,0,3463.210296,0,1.42908,18.61471861,0.1450838,0.103857802,30.2124946,1116.746578,19.61245367,13.59040072,0.841255882,0,0,0.389230972,0.002564509,326,0.249657948,3.245070423,150.8847887,171.424507,5.039435133,19.35354509,788.0060362,808.5322584,9.010047,214,43.02830032,68.20925553,31.79074447,91.15963632,8.675762946,0,0,0,67.0995671,14.28571429,0,4.181267541,0.135570108,0.719869345
"9.6935",5088524,4,0.9855,1756739.339,43.96894977,20,0.03666507,0.047849192,0.014392214,71293.38509,111.4926575,0.000491938,0.000677206,0.004799131,0.002588612,0.26739726,0.3,0,0,100,2.527433753,9.317792367,0.000636355,74772.58298,9.315068,1.697905,87.05179283,0.472965416,0.357962531,178.0888491,1090.669426,19.83880157,13.67245928,1.092071908,0,0,0.322883986,0.003298866,326,0.810785388,4.746794521,152.4,102.87,25.8607639,14.95275194,997.2347032,852.0346177,20.49952,208.25,43.02830032,0,0,29.591287334,5.93342359,11.860445806,0,0,0,0,7.96812749,3.724426731,0.32026676,7.122166943
"9.6939",5088534,5,4.4442,620.9577,10.38963143,15,0,0.887339025,0.019324988,7947.648415,131.489516,0,0,0.008052078,0,0.07182665,0.364645606,0,0,0,0,0,0,3424.580322,2.592143,1.432416,7.010710808,0.158877993,0.102527178,32.42007195,1117.197865,19.59831797,13.56573294,1.966541175,0,0,0.386499757,0.002552719,326,0.420777643,3.104289186,151.1789854,148.3183354,6.870591381,19.47398484,771.0423248,807.8556525,14.90355,214,43.02830032,77.84528149,22.15471851,90.85140582,8.98582947,0,3.700097371,0,78.48101266,8.276533593,0.681596884,4.176221521,0.133833186,0.716124943
"9.6940",5088542,5,16.2864,1757360.812,28.17202697,18.48148762,0.03665198,0.047832088,0.01440835,71273.88998,114.1173525,0.000491762,0.000676964,0.00479799,0.002587375,0.165933355,0.297002653,0,0,93.88262599,2.541867062,9.31838249,0.000636128,74750.63463,9.676172,1.697612,51.88501414,0.472779679,0.357858281,85.68526987,1105.873506,19.7886994,13.63474853,1.273518346,0,0,0.322904094,0.003299469,326,0.804408314,4.728780542,152.3773201,105.0784927,21.87715824,14.94984699,955.5935013,851.987493,14.25692,210.625,43.02830032,0,0,29.580710177,5.931302737,11.856206389,0.471253534,0,6.173421301,1.50801131,35.721017912,3.724415154,0.320165131,7.119696809
"9.7051",5089732,4,0.4086,123.5754,24.94493392,14.1784141,0,0.032368902,0,0,126.8787225,0,0,0,0,0.133039648,0.396629956,0,100,0,0,0,0,0,0,0.1762487,25.78125,0,0,34.64199243,1197.542973,19.68547195,13.75071415,0.919839022,0,0,0.307504568,0.003655918,326,0.533920705,2.953678414,152.4,93.02281938,3.286932182,6.405173931,768.7643172,684.3215664,22.5095,252,43.02830032,0,0,0,0,34.88995383,13.28125,0,40.625,20.3125,0,5.434906629,0,0.060852698
"9.7056",5089776,4,3.2139,181.5984,33.02296276,13.99859983,0,0.148679724,0.011013313,6873.858801,133.2019574,0,0,0,0,0.230537665,0.37,0,0,0,0,0,0,6425.563661,0,1.575509,18.33688699,0.135426709,0,86.24187684,1110.72773,19.50011016,13.5219469,0.294703411,0.311148449,0.00011678,0.446039172,0.003605893,326,0.763889667,2.845623075,152.0517642,105.6277149,33.11327023,15.51753826,783.9129095,812.5111758,9.010047,212,43.02830032,55.81069728,44.18930272,84.22508128,15.599972251,0,4.264392324,0,57.35607676,20.04264392,0,4.016893908,0.048202727,0
"9.7057",5089778,4,6.2235,190.674,31.53940709,13.99812003,0,0.141602945,0.010489107,6546.680512,132.300577,0,0,0,0,0.220180766,0.37,0,0,0,0,0,0,6119.723088,0.1735358,1.508543,25.02910361,0.131041222,0,83.70296727,1112.654547,19.51353007,13.52408698,0.279119335,0,0,0.424808836,0.003434262,326,0.771527115,2.839548807,152.0582603,104.6351627,35.66839625,15.86294904,795.0928416,811.0066223,9.010047,212.875,43.02830032,21.82212581,78.17787419,82.40441801,17.428962523,0,0,0,36.67054715,38.300349239,0,3.891257996,0.046641791,0
"9.7059",5089782,5,2.862,582.9552,28.25,14,0,0.945184124,0.020584772,8465.75085,137.1623553,0,0,0.008576988,0,0.197216981,0.37,0,0,0,0,0,0,3647.82666,0,1.488125,6.066536204,0.150338879,0.107619634,36.75941024,1115.28529,19.55916379,13.55951188,1.134975344,0,0,0.397972263,0.002577121,326,0.413528302,3.110641509,151.1657107,149.3609308,5.039435133,18.41304293,756.0459119,813.0935578,9.010047,214.666666666667,43.02830032,63.67924528,36.32075472,91.51294988,8.432551935,0,0.391389432,0,73.58121331,19.96086106,0,4.072294106,0.129800781,0.724584104
"9.7063",5089814,10,11.7072,1758562.3,10.03182657,13.8870695,0.03662697,0.048115751,0.014409896,71227.90453,109.2817935,0.000492572,0.000676497,0.0047987,0.002589224,0.067734471,0.294501845,0,0,97.57072571,2.553124338,9.325157555,0.000636838,74700.42479,1.868081,1.698721,7.828947368,0.472794757,0.357973043,98.77255097,1134.822873,19.734031,13.74884549,0.46256078,0.085417521,8.54e-07,0.32288876,0.003298648,326,1.071661367,7.08257606,152.4,56.40400783,4.403662476,14.95256555,961.5137608,851.9702654,12.54926,230,43.02830032,0,0,29.594209496,5.930491585,11.848018941,1.25,0,55.26315789,0.131578947,34.210526317,3.725099718,0.32017109,7.116105774
"9.7066",5089868,10,0.0855,1756422.506,0,18,0.03666508,0.047857916,0.014386781,71303.25425,110.628,0.000492028,0.00067733,0.004800006,0.00258927,0,0.052842105,0,0,0,2.522331001,9.315848369,0.000635896,74783.76794,84.21053,1.698035,0,0.473056176,0.357994224,6.554331559,1072.764276,19.81293869,13.6648148,1.985963821,0,0,0.322883018,0.003298547,320.3157895,1.66,3.24,152.4,44.34,13.86838851,14.95442538,1271.136842,852.0540703,27.57007,205,43.02830032,0,0,29.596576575,5.934505408,11.862210926,0,0,100,0,0,3.724754257,0.320317711,7.123586835
"9.7067",5089874,10,0.2655,1741387.775,0,18.01016949,0.0363263,0.04718311,0.014406113,71663.84581,111.3930508,0.000485293,0.000676856,0.004794298,0.002600011,0,0.022847458,0,0,0,2.544253971,9.333550231,0.000636802,74985.41812,61.69492,1.696596,0,0.476262065,0.361150075,5.110338373,1073.078251,19.81910261,13.66902707,0,0,0,0.321261587,0.003308552,326,0.81,4.74,152.4,102.87,13.86838851,14.81582978,1137.844068,851.0799344,27.57007,205.333333333333,43.02830032,0,0,29.127823093,5.918200688,11.960699296,0,0,22.64150943,0,56.60377358,3.692318507,0.318035953,7.156637202
"9.7068",5089876,10,0.153,1741385.09,0,18.80588235,0.03632636,0.047183183,0.014406135,71663.95749,111.8551765,0.000485294,0.000676857,0.004794305,0.002600015,0,0.240941176,0,0,0,2.544257936,9.333561747,0.000636803,74985.53498,56.47059,1.696583,0,0.476261096,0.361143314,39.8675,1072.118892,19.80925358,13.66482719,0,0,0,0.321262082,0.003308557,326,0.81,4.74,152.4,102.87,10.5320382,14.8158336,1182.164706,851.0797507,12.34231,205,43.02830032,0,0,29.127868486,5.918209911,11.960717935,0,0,40,0,60,3.692323823,0.31803641,7.156558804
"9.7069",5089878,10,2.2482,1741387.338,37.09527622,19,0.03632629,0.047183122,0.014406116,71663.86397,113.5133587,0.000485293,0.000676856,0.004794299,0.002600013,0.244383507,0.291461169,0,0,2.321857486,2.544254615,9.333552596,0.000636802,74985.43712,4.723779,1.696587,26.14678899,0.476262407,0.361143053,153.8436897,1072.890746,19.80354591,13.64983071,0.097875963,0,0,0.321261668,0.003308552,308.5364291,0.813258607,4.766805444,152.4,102.87,10.46833898,14.81583046,950.5900721,851.0798806,3.006047,205,43.02830032,0,0,29.127830474,5.918202187,11.960702326,0,0,17.88990826,8.256880734,45.41284404,3.692321158,0.318036181,7.156586407
"9.7070",5089880,10,1.3275,1756428.157,1.221694915,17.37491525,0.03666495,0.04785776,0.01438731,71303.47666,119.1350915,0.000492026,0.000677327,0.00479999,0.002589258,0.008067797,0.173701695,0,46.91525424,0,2.522322799,9.315818074,0.000635894,74783.52474,67.9322,1.698112,0.408163265,0.473071353,0.358014851,8.326288251,1076.454461,19.76557391,13.61380062,1.210596486,0,0,0.322883687,0.003298568,326,0.47208847,3.496825397,146.4737302,159.385,13.86838851,14.95442034,1137.986441,852.0542143,27.57007,205.333333333333,43.02830032,0,0,29.596586352,5.934486109,11.862172351,41.63265306,0,10.6122449,0,16.32653061,3.724792045,0.320316225,7.123575757
"9.7071",5089882,10,1.053,1756429.21,4.982905983,18.33076923,0.03666493,0.047857731,0.014387301,71303.43346,112.9035043,0.000492026,0.000677327,0.004799987,0.002589256,0.026188034,0.266376068,0,0,0,2.52232127,9.315812429,0.000635893,74783.47942,19.05983,1.698123,20.44609665,0.473070936,0.358022401,42.33222956,1075.800443,19.81375057,13.6616779,0,0,0,0.322883494,0.003298566,326,0.81,4.74,152.4,102.87,19.53406869,14.95442438,952.7145299,852.0542753,27.57007,206,43.02830032,0,0,29.596568415,5.934482512,11.862165163,0,0,21.18959108,0,49.44237918,3.724788761,0.320315943,7.123613067
"9.7074",5089888,10,1.0755,1756429.232,17.65188285,18.44100418,0.03666493,0.047857731,0.014387301,71303.43253,114.9662929,0.000492026,0.000677327,0.004799987,0.002589257,0.094476987,0.154359833,0,32.80334728,0,2.522321238,9.315812308,0.000635893,74783.47845,48.61925,1.698141,28.18791946,0.473071122,0.358024836,70.63170662,1079.590735,19.73727095,13.60572369,2.314203644,0,0,0.32288349,0.003298566,326,0.563125628,3.809611452,147.9647955,145.1656748,25.57944478,14.95442553,1019.507113,852.054318,27.57007,206,43.02830032,0,0,29.596568034,5.934482435,11.862165009,34.22818792,0,12.75167785,0,4.026845638,3.724806942,0.32031607,7.123574245
"9.7075",5089890,10,20.9952,1756453.748,13.95657579,16.06129973,0.03666425,0.047857055,0.014387098,71302.42662,131.9214738,0.000492019,0.000677317,0.004799919,0.002589238,0.07271262,0.240383659,0,52.62345679,0.18861454,2.522285655,9.315683166,0.000635884,74782.42345,28.74228,1.698473,22.35746316,0.473076943,0.358039996,77.24382173,1101.260537,19.65167216,13.53932194,2.171450411,0,0,0.322879553,0.003298534,326,0.847029396,3.285167564,147.8889384,125.9555155,35.58843355,14.95456601,977.5441101,852.0555199,22.56568,208.5,43.02830032,11.92558299,0,29.596395478,5.934398716,11.861997666,4.612427931,1.729660474,49.77578475,4.356181935,11.91543882,3.724818543,0.320322647,7.123584682
"9.7076",5089892,5,0.1998,1757361.15,6.324324324,16,0.03665211,0.047832079,0.014408348,71273.87611,110.2667568,0.000491762,0.000676964,0.004797989,0.002587374,0.003243243,0.02,0,0,0.45045045,2.541866567,9.318384041,0.000636128,74750.62008,63.51351,1.697619,37.5,0.47277947,0.357865328,99.88152313,1112.692944,19.72790769,13.64897234,0,0,0,0.322904031,0.003299468,326,0.82,4.82,152.4,102.87,23.01540562,14.94985076,1082.887387,851.9875268,15.42832,211,43.02830032,0,0,29.580704423,5.931301583,11.856204081,0,0,26.38888889,0,5.555555556,3.724413507,0.320164989,7.119706435
"9.7077",5089894,5,0.1386,1757360.95,15,16.19480519,0.03665211,0.047832084,0.014408349,71273.8843,112.11,0.000491762,0.000676964,0.00479799,0.002587374,0.017792208,0.072597403,0,0,41.55844156,2.541866859,9.31838506,0.000636128,74750.62867,5.844156,1.697612,23.80952381,0.472779581,0.357858207,92.48230174,1112.43916,19.73450995,13.64899391,0,0,0,0.322904068,0.003299469,326,0.82,4.82,152.4,102.87,24.02921076,14.94984886,942.9025974,851.9875002,16.65233,211,43.02830032,0,0,29.580707819,5.931302265,11.856205443,0,0,20.63492063,0,55.55555556,3.724414385,0.320165065,7.119706804
"9.7079",5089898,5,0.1782,621.1359,29.97979798,15,0,0.887084453,0.019319444,7945.368284,114.0394949,0,0,0.008049768,0,0.199191919,0.351212121,0,0,0,0,0,0,3423.597831,5.555556,1.433599,5.128205128,0.158781062,0.102464626,26.86632786,1117.470818,19.66252847,13.60588874,3.981352467,0,0,0.386388872,0.002551986,326,0.877676768,2.776060606,151.864899,94.44676768,5.900514559,19.46570374,874.8282828,807.8748665,27.57007,213.5,43.02830032,37.37373737,56.56565657,90.83606341,8.999479824,0,24.35897436,0,58.97435897,11.53846154,0,4.188534912,0.133751535,0.715688038
"9.7080",5089900,5,0.2502,630.2133,7.053956835,15,0,0.874307159,0.019041172,7830.925625,117.5048561,0.001586764,0,0.007933822,0,0.046582734,0.35,0,0,0,0,0,0,3374.285373,20.86331,1.42309,0,0.156877221,0.104584814,24.84115321,1117.438402,19.67736084,13.62451781,4.758594215,3.996802558,0.004045324,0.385583738,0.002559376,326,1.112374101,2.604172662,152.2241007,66.23510791,11.5582145,20.28496884,797.5791367,806.3706259,27.57007,213.666666666667,43.02830032,30.57553957,0,90.74184883,9.05350617,0,15.151515151,0,59.09090909,25.000000003,0,4.220304834,0.132269029,0.703640475
"9.7081",5089902,5,0.1584,630.3717,8.732954545,15,0,0.874087463,0.019036388,7828.957867,109.1164773,0.001586366,0,0.007931828,0,0.050170455,0.183125,0,0,0,0,0,0,3373.437481,70.45455,1.440436,0,0.182927767,0.11913363,35.52432617,1117.379485,19.69999153,13.65518297,3.174701571,0,0,0.385486848,0.002558733,326,0.603563218,2.990294118,151.4172059,129.6085294,27.81681716,20.28890536,980.3522727,806.4143441,27.57007,214,43.02830032,78.40909091,0,90.73874985,9.051231202,0,7.352941176,0,1.470588235,13.23529412,0,4.221942108,0.132199898,0.703272716
"9.7082",5089904,10,11.0853,1757397.826,5.035235853,15.9266055,0.03665125,0.04783107,0.014408044,71272.37265,129.8451181,0.000491752,0.00067695,0.004798463,0.002590983,0.026466672,0.197964602,0,19.9886336,16.92782333,2.541812949,9.318297683,0.000636689,74749.04328,36.55111,1.698202,15.50079491,0.472786386,0.357899461,43.10274868,1115.684912,19.60340049,13.55802641,5.081541148,0.090209557,1.08e-05,0.322898431,0.003299413,326,0.528727139,3.47463036,146.871449,152.6768544,19.75665748,14.95001617,883.8308841,851.9890356,16.64579,212.333333333333,43.02830032,14.75196882,0.852480312,29.580419341,5.931181904,11.855953988,34.260731323,10.96979332,21.78060413,8.664546899,5.484896661,3.724565801,0.320215284,7.119708647
"9.7084",5089912,10,23.1408,1758051.338,6.288270068,15.18131612,0.03663752,0.048129886,0.014409529,71248.43118,118.1547332,0.000492142,0.000676695,0.004799535,0.002589847,0.026890946,0.158925793,0,5.639390168,19.76897946,2.540857939,9.31505962,0.00063645,74722.18077,48.18373,1.698727,5.719557196,0.472771634,0.357962569,47.28946332,1118.659236,19.61147304,13.58000988,1.009890069,0,0,0.322916622,0.003299104,326,0.75204878,5.512730407,151.9472703,101.5183364,15.78540132,14.95230052,1037.961458,851.9749926,18.0914,216.666666666667,43.02830032,13.69788426,0,29.602372806,5.932233751,11.851499465,6.431207169,0.395361096,38.824459669,6.193990511,19.583552979,3.724811264,0.320136137,7.117130526
"9.7085",5089914,10,11.2257,1758090.94,12.29752265,15.02926321,0.0366368,0.04812879,0.014409201,71246.80901,108.6891237,0.000492131,0.00067668,0.004799426,0.002589794,0.080479436,0.202818889,0,0,13.34883348,2.54080009,9.315172169,0.000636436,74720.47951,36.35853,1.698948,5.27173913,0.472810536,0.357986766,59.09674095,1127.458279,19.66719441,13.63568386,0.494444348,0,0,0.322910486,0.003299031,326,0.933014125,5.861621342,152.3878182,82.17083756,4.289605784,14.95208885,1134.502125,851.975045,6.556275,225.5,43.02830032,0,0,29.602229231,5.932098688,11.851229636,3.043478261,0,55.92391304,7.228260869,20.2173913,3.72482181,0.320129672,7.117172083
"9.7086",5089916,4,1.2276,454.7871,14.83944282,15.21994135,0,0,0.017590648,1521.552128,114.4137023,0.002198831,0,0.002198831,0,0.107741935,0.263027859,0,0,39.14956012,49.73887782,44.85701112,0.002198831,721.4489593,18.47507,0.3736254,23.51274788,0.28562215,0.136668663,66.61678926,1130.61419,19.69460147,13.67381297,1.563166036,0,0,0.248467909,0.001936788,326,0.50295858,3.519689119,151.6698964,171.0707254,4.46294618,17.54295724,857.5579179,829.9687465,7.176869,228,43.02830032,0,0,0,0,0,0.849858357,0,42.20963173,12.747875353,20.39660057,5.112022235,0.52517621,1.549423381
"9.7087",5089918,10,0.1089,1758550.593,0,14,0.03662732,0.048116075,0.014409993,71228.38381,106.2809917,0.000492576,0.000676501,0.004798733,0.002589237,0,0.275867769,0,0,100,2.553141517,9.324563766,0.000636842,74700.92744,74.38017,1.69872,0,0.472790564,0.357974823,131.4604186,1135.468541,19.7445206,13.75071325,0.851929499,0,0,0.322890341,0.00329867,326,0.817,4.781025641,152.3802564,104.7925641,4.46294618,14.95261803,1224.231405,851.9695283,0.88225,232,43.02830032,0,0,29.594408632,5.93053149,11.848098665,6.451612903,0,93.5483871,0,0,3.725112032,0.320172682,7.115970984
"9.7088",5089920,10,4.7565,1758550.484,0,15.00170293,0.03662728,0.048116078,0.014409993,71228.38827,120.8614607,0.000492576,0.000676501,0.004798733,0.002589237,0,0.24369158,0,0,44.25733207,2.553141677,9.32455809,0.000636842,74700.93212,43.44371,1.698715,0,0.472790612,0.35797486,28.06876674,1133.771377,19.69071604,13.70732411,1.698028184,0,0,0.322890361,0.00329867,326,0.781165557,5.159297246,152.0438841,116.1423172,4.299210235,14.95261909,929.6508988,851.969505,17.44172,230.5,43.02830032,0,0,29.594410482,5.930531861,11.848099406,0.952380952,0,70.95238095,0,0.476190476,3.725111755,0.320172715,7.115971706
